leptons.at(0).pT,leptons.at(0).phi,leptons.at(0).eta,leptons.at(1).pT,leptons.at(1).phi,leptons.at(1).eta,leptons.at(2).pT,leptons.at(2).phi,leptons.at(2).eta,MET_Phi,ST,bJet_vector.size(),Jet_vector.size()
42.8038,1.7021,0.96218,26.8097,0.500192,2.46377,17.5409,-1.23358,1.52024,-1.11749,180.563,0,0
74.1562,0.313577,-0.157625,43.5371,2.29194,0.802429,28.585,-2.18061,1.82847,-0.729204,223.999,0,1
144.881,-0.977832,-0.728209,93.8676,2.09923,-1.1484,23.3721,-2.88717,-0.643911,-1.1727,660.085,1,1
81.0115,-0.358256,1.84084,43.4797,0.590888,1.82082,11.1213,-2.4419,0.00367466,-2.27018,225.085,0,0
50.5569,-1.90668,0.567028,43.7506,-2.92198,-0.0693864,36.6428,-3.01421,-0.133663,0.103135,303.714,0,0
193.449,-0.717288,1.29697,143.473,2.56567,1.192,66.26,2.73751,1.21071,-0.331473,537.205,0,0
36.8576,1.75109,1.39955,30.3558,-1.61401,1.48714,21.1328,-1.57631,1.03014,-1.21334,194.646,0,0
110.216,-2.27126,2.36728,73.3529,1.14763,2.00257,60.8248,1.29182,2.14276,-1.22726,381.986,0,1
98.2288,-0.883496,0.910064,94.1359,1.36421,1.28067,67.1246,1.1139,1.42498,-1.17747,500.099,0,1
184.582,-0.719725,0.49634,182.341,-0.743735,0.796715,80.0933,-0.732086,0.310372,2.1261,1007.37,0,2
45.5701,1.43334,-1.15907,38.0669,-0.931681,-0.579405,31.2576,-2.82315,-0.310173,3.06314,151.546,0,0
65.2921,2.72864,0.00856889,37.5404,2.25949,0.587282,20.5107,-2.82314,-1.04446,-0.434987,270.897,0,0
43.0562,0.0509972,-1.09968,42.1445,-2.52677,0.272495,20.3795,-2.92666,-0.969398,2.18845,170.452,0,0
88.1836,-2.17537,-1.90509,57.8525,-2.24561,-1.94618,39.9106,-1.10874,-1.61501,0.30357,497.584,0,2
50.652,-1.22133,0.95109,36.023,2.87577,-0.558156,25.0906,1.25413,0.677121,1.77386,186.3,0,0
80.9942,-2.54344,-0.676812,50.0787,-0.356804,-1.36892,49.4975,0.943842,-1.34737,-2.81978,278.246,0,0
70.574,-2.46241,1.68843,12.9987,-1.0406,0.377066,11.2457,1.83603,0.709529,2.74586,218.142,0,0
66.9074,-1.29892,-0.6523,56.5457,-0.823983,-0.874177,23.4729,-1.44701,0.517507,2.1567,314.578,0,1
83.8353,1.47629,-0.993881,71.5035,2.47289,-1.06597,45.411,2.69694,-0.814388,-2.04312,370.709,0,1
70.9747,-1.11628,-2.2924,29.3763,-0.448031,-1.46582,23.716,2.93389,-2.10576,1.5675,206.746,0,0
48.2467,0.265623,0.00446959,43.0438,0.505554,-0.519907,24.5835,-1.07445,-1.21144,2.75251,228.167,0,1
40.0899,2.42927,0.491251,37.6218,2.3457,0.466215,29.7096,-1.67329,1.20285,0.104046,187.953,0,0
35.7713,-2.55484,2.11651,16.5527,-2.46132,-0.139072,15.8165,-2.30199,2.44218,2.35998,338.064,0,1
54.207,-1.77351,-0.217483,30.1958,-2.14849,-0.733324,22.2675,-3.03331,-1.30513,2.66331,198.453,0,0
133.899,-2.51558,-0.371099,36.2099,0.211804,-0.513599,34.8378,-1.38238,0.383379,-1.8394,543.45,0,1
69.2779,2.52931,-0.0169848,45.5231,2.04217,-0.332342,14.7805,-1.28593,0.333844,-0.350845,258.135,0,0
121.19,-1.19747,-1.44031,35.8117,2.99735,-0.698569,29.2495,0.731167,-0.937281,-2.29269,233.29,0,0
32.055,-2.73812,0.348997,31.7858,-0.239198,1.54646,25.1054,0.465289,0.0937392,2.70454,190.356,0,0
39.6601,-1.3455,-0.656241,35.8149,-3.08711,-0.512518,30.6258,-2.79425,0.47277,0.14691,223.233,0,1
37.3455,1.81104,2.20623,36.5612,1.86355,1.4319,36.075,-2.39205,1.59645,0.586218,271.38,0,1
60.7944,2.31661,-1.92739,60.112,-0.151673,-0.533633,39.4141,1.55362,-1.48226,-1.94689,259.413,0,0
41.06,1.58883,-1.3046,27.9822,-2.05533,-1.07555,20.8869,0.583804,-2.41697,1.54464,96.1582,0,0
28.9718,-1.71865,-2.43166,25.6329,0.667823,-2.01493,20.2772,1.04175,-1.17511,-2.43687,121.22,0,0
61.8441,0.882064,1.66133,20.0015,2.963,1.40725,11.8114,1.55231,-0.108341,-1.50072,275.15,0,1
60.5141,-2.7738,1.68453,42.3665,-0.585792,1.59933,30.6946,3.06732,0.991217,0.680383,194.393,0,0
31.3708,-2.14355,1.19894,30.201,0.696843,1.46596,27.5921,2.09698,1.38417,-0.0334129,210.008,0,0
63.9162,-3.04918,-1.72152,37.6473,2.8237,-2.03511,26.2148,-1.30176,-1.49041,0.634497,203.385,0,0
67.3026,2.86669,-1.04044,35.6308,-2.48592,-1.47011,19.3579,2.71695,0.225033,-0.0988545,284.43,0,1
34.8793,1.15836,-0.0830491,33.7123,-2.11548,-0.604659,21.9957,-2.71452,-0.995703,-1.09266,129.609,0,0
72.2258,2.94947,-0.378951,40.7992,-0.834715,-0.917733,20.1465,2.91653,-1.84729,1.90922,384.64,0,1
43.0134,0.993713,0.593818,36.8748,-0.197615,-0.433558,26.9413,-3.0895,1.03945,-1.95153,257.944,0,0
176.326,-0.296056,-1.36091,155.392,-0.113549,-1.16047,60.5254,-0.677041,-0.949237,2.79101,811.632,0,1
44.4186,1.06601,-1.64753,32.3121,1.27018,-0.607705,25.1511,-2.20774,-0.815188,-1.47292,157.668,0,0
72.3588,-1.00825,0.888228,21.298,2.23216,-0.175719,13.5517,2.19389,0.48917,2.33761,284.947,0,0
61.0712,2.01002,1.52136,34.1151,-0.291839,0.675398,32.8445,-1.67838,2.06264,1.69128,229.213,0,0
64.4648,-1.21536,-1.29895,27.4291,-2.22691,-0.974154,25.0614,0.802626,-1.73434,2.93926,197.045,0,1
41.063,-0.39859,-1.68442,27.9193,0.577741,-1.54445,27.7213,-2.25084,-0.760834,1.9093,258.071,0,1
57.0897,-0.876218,0.781572,39.6195,-0.650835,0.320749,20.1065,-2.85009,1.49103,1.6038,368.147,0,1
40.3824,0.868478,-2.06132,23.8574,-2.47005,-0.648775,10.6554,-1.97211,2.10731,1.73286,161.036,0,0
49.5921,-0.300835,1.19258,33.5529,-1.82028,0.681114,14.7375,2.43698,1.69238,3.13397,192.587,0,1
184.373,-0.614391,-0.0805127,120.193,2.70692,-0.439385,58.1612,2.78825,0.0649918,-0.250738,488.505,0,1
40.2521,2.12301,0.45434,32.625,1.14457,1.26897,21.9548,-0.929285,0.664807,-1.39251,223.008,0,1
144.317,-1.23035,-1.3459,119.62,2.27306,-1.06918,40.2618,1.64374,-0.586234,-0.532372,472.333,0,0
42.9445,-1.24153,0.00335651,40.494,-2.61472,0.761303,28.3365,1.31541,0.00777641,0.378846,487.937,0,2
50.6916,1.25644,-1.88193,39.0624,0.99231,-2.01531,36.0577,2.55407,-1.28435,1.14747,182.308,0,1
57.0075,-2.21549,2.06099,38.5851,-1.52631,2.2293,22.1336,1.36549,2.40038,1.33674,230.74,0,0
68.6471,-1.79379,1.44064,45.8786,2.45665,-0.701382,30.4424,2.40862,-0.7116,-0.0525688,218.023,0,1
38.2609,2.99544,1.26284,34.5066,1.86727,1.1879,30.5831,-0.675912,1.45212,-0.249486,200.548,0,0
77.2047,-3.05011,0.0575477,38.4172,-3.0732,0.377755,13.2517,-0.742849,-0.56826,0.0213973,229.152,0,0
123.371,1.76586,-1.97782,71.2022,1.6191,-1.77317,23.5694,2.6124,-1.16221,0.461807,227.563,0,0
31.8231,-1.34926,0.00896775,27.4453,2.07379,0.36855,17.8952,0.90019,1.07837,-0.893582,118.299,0,0
35.0101,-0.574572,1.58084,24.6454,2.3991,2.41686,21.4042,0.16058,0.560341,-2.73141,173.406,0,0
33.613,-2.96742,-0.124855,21.7199,0.805908,0.82716,18.0274,-2.0123,1.21708,1.7064,87.584,0,0
439.574,1.39605,0.948278,314.181,-1.64318,0.0865032,188.624,-1.70702,0.0721479,1.49207,1091.58,0,0
51.5465,1.22996,0.610603,44.9996,-1.11528,-0.0170172,20.957,-1.86329,0.703361,-2.74856,228.148,0,0
65.3898,2.72561,2.11984,32.4776,2.96612,1.36361,17.571,0.985167,2.25159,-0.440128,213.912,0,0
95.7587,2.65711,0.629696,74.3032,2.45557,0.586028,34.8725,-3.11041,1.4199,-0.48007,364.76,0,0
142.39,-0.577289,-1.23918,103.937,-0.656707,-1.13116,30.0833,-1.56284,-0.697679,2.52669,552.175,0,0
109.022,2.10428,-0.15866,81.6662,2.96723,0.480316,63.2045,2.78484,0.789459,1.4378,695.577,0,1
46.0273,-0.284506,-0.215604,25.3838,2.98795,0.000418622,23.5698,0.0329203,-0.653381,-2.45869,245.995,0,1
35.6257,-0.654424,1.17107,26.6741,-2.86489,1.72971,26.2707,0.713172,0.312709,2.79935,243.905,0,0
41.1278,0.0777676,1.18465,38.5656,-0.438199,1.07583,18.1327,2.72328,2.44171,0.0409913,220.48,0,1
90.7343,-2.20605,0.572097,73.9575,1.16398,2.00603,63.3168,0.264389,2.198,-2.89274,262.102,0,0
35.3386,0.368808,-1.47376,32.7055,-2.87967,-1.48084,32.2819,2.31091,-1.58896,2.93935,137.067,0,0
25.8255,-1.54393,2.24575,23.3497,0.54862,0.729873,16.6986,0.990033,0.356721,-2.17132,80.9223,0,0
131.573,-2.31695,-1.37855,45.2779,0.255542,-0.777126,32.5619,0.991242,-2.14267,2.99597,290.881,0,1
105.175,-2.16918,0.854556,35.5781,0.989143,0.87452,28.6764,1.68626,-0.642187,-1.54603,326.329,0,0
30.5098,2.25537,0.312997,28.4362,-0.866116,0.9873,26.3439,2.87235,1.77057,-1.32019,183.744,0,0
134.953,1.80211,-1.19926,57.3558,-1.08961,0.99482,51.1192,-2.26448,0.617761,0.848894,386.202,0,0
81.8618,-2.33756,-0.391273,48.7332,0.449889,-1.0953,23.0613,2.50057,-0.897262,-1.97415,215.648,0,0
116.85,-1.79554,-1.70717,98.2368,1.5322,-1.69702,40.4411,0.963429,-1.26372,1.10409,271.781,0,0
40.1944,0.608749,0.825459,14.5691,-0.0574439,1.79041,12.9854,-3.07469,-1.00587,0.930229,204.722,0,1
37.2754,3.07662,0.531822,36.9969,-0.520616,0.74753,26.3951,2.91104,0.106086,2.403,148.596,0,0
86.687,-1.96833,-0.604471,66.8932,1.06366,-1.04044,11.9993,-3.0047,-1.89181,0.206012,202.485,0,0
62.7414,-1.93886,0.363804,27.1196,1.06747,1.03166,14.3,0.392093,0.273771,1.18485,160.211,0,0
48.8097,-2.43136,0.382687,39.0984,1.0312,-0.100897,33.6061,-1.89854,0.912176,0.440086,164.389,0,0
87.9,2.9453,-1.43229,83.7601,0.163764,-0.700422,47.5636,-0.883593,0.221933,2.68314,403.342,0,0
40.7016,2.55769,2.04387,39.1394,0.969548,2.31294,21.3255,2.89665,1.52876,0.871789,331.967,0,1
24.326,1.57598,0.996155,19.8412,-1.2197,1.13298,18.5859,-1.82375,2.06504,1.27934,212.762,0,1
31.5929,0.325995,-0.348098,31.4374,2.66554,-0.653753,28.6519,-0.645431,-0.675305,-0.116443,252.145,0,2
52.303,-1.14926,-1.23226,50.0001,-2.28536,-0.837499,30.1031,-2.07031,-0.459639,2.13303,301.602,0,1
253.614,1.97027,0.605537,27.3747,2.09271,0.40463,18.7703,2.22384,0.535322,1.68464,657.97,0,1
50.8763,-2.2824,-0.946927,31.8949,2.71486,-1.1649,11.7964,-1.53795,0.970115,-1.03872,183.964,0,0
84.94,-0.841826,0.178046,61.8992,2.82733,0.466541,26.7834,1.38853,0.242235,-0.271426,408.771,0,0
52.2014,-2.85607,2.06417,43.9125,0.312423,0.226994,14.112,0.329053,1.79607,-2.38155,158.799,0,0
27.0324,0.304404,0.58028,26.9084,2.96875,-0.418597,22.3683,2.91467,1.69784,-0.494715,230.529,0,1
99.5929,-0.304707,0.710909,41.7196,0.481039,0.297529,14.5323,-0.474287,2.0784,-3.13704,276.657,0,0
74.2778,-1.33851,-0.162974,41.1689,-2.59483,-0.393285,24.8813,0.50197,-1.05097,0.270026,298.369,1,1
35.0884,-3.04606,0.774081,31.6342,1.41514,-0.295662,26.2805,-0.980134,0.234599,-0.00825569,195.237,0,0
66.0919,-3.07548,-1.06224,42.8624,2.69236,-1.07296,23.0783,-0.567085,-0.871357,0.332949,280.607,0,1
68.4658,1.96545,-1.45771,46.055,-0.582538,-0.826603,31.1805,-2.17983,-0.323961,1.54128,361.791,0,1
61.1253,-0.141084,1.01464,25.168,1.43371,1.76471,19.1189,2.00051,1.31342,3.03816,270.182,0,2
44.157,-2.26436,-0.117249,40.3984,-3.13178,0.86323,21.2667,-1.12239,1.44667,0.890119,256.304,0,0
103.405,-2.43446,0.238641,70.1516,-2.67082,0.131099,17.5809,-1.04128,-0.488995,1.0666,400.39,0,0
49.1551,0.380811,-2.08028,40.0278,1.99007,-1.28202,34.279,2.32247,-0.874591,-2.10312,215.579,0,0
78.4821,0.50308,0.191496,58.9534,0.859647,0.59119,48.1361,0.733375,-0.552985,-2.44443,386.916,0,0
48.0754,-1.52742,-0.719937,34.0138,2.8893,0.319453,22.3378,1.67035,-1.25399,-0.0606719,207.538,0,0
41.8029,-1.35663,-1.83003,27.4513,-1.44851,-2.18407,22.9676,-3.11997,-0.78319,1.04077,371.241,0,1
82.7082,-0.402297,-0.109801,47.6682,-3.05577,-0.572312,16.9641,-0.629393,-1.6588,1.05159,261.099,0,1
30.4135,-1.54453,0.367941,29.1046,-2.89919,-0.516837,27.2122,1.96589,0.814756,0.479336,153.769,0,0
48.787,1.32675,-2.05781,19.3651,-2.63013,-1.43352,12.5455,-1.00148,-0.599674,-1.42165,209.053,0,0
48.3845,0.9028,-0.0596572,31.6545,1.64724,-0.158031,28.1428,-2.59071,-1.18029,0.984634,200.077,0,0
57.6336,-1.85195,1.19423,25.0349,-0.678628,2.19957,12.2446,-0.94804,0.230907,1.82378,138.223,0,0
48.5458,1.12241,0.271503,29.479,-1.00806,0.435001,24.709,-0.93435,0.0193022,-1.84194,244.086,0,1
93.5778,0.497711,0.440212,74.368,-0.0355822,0.36218,30.7087,-0.631393,0.464319,-2.9788,437.132,0,0
41.9291,1.78943,-2.31949,37.4495,-0.308175,-1.41722,31.3253,-0.0284223,-2.13228,1.40107,222.646,0,1
67.9069,-0.519353,-1.91031,39.539,2.42362,-1.14874,15.7065,-1.65894,-2.41738,2.62902,138.941,0,0
65.9375,-0.854877,0.386165,45.7741,-1.46448,0.706087,26.8706,0.199898,1.20266,2.65575,268.161,0,0
47.3286,-1.64624,0.17496,31.5214,-1.67309,0.724323,29.4616,-1.13575,0.467268,3.08143,221.976,0,0
48.9806,-2.42832,0.72227,44.6066,1.66576,2.21758,16.1341,-0.62187,1.02751,-1.79282,204.717,0,0
38.9781,0.99316,1.35485,34.1865,3.07296,1.96833,29.3626,0.617345,0.995225,-1.48954,244.368,0,1
45.3318,-0.704329,1.57831,24.3065,-0.452884,-0.0905659,19.4033,-1.18058,2.24977,2.61723,228.366,0,1
33.4718,-2.54,0.723003,33.2171,2.61675,2.00923,32.1577,2.2128,1.9842,-2.82227,270.706,0,1
46.7795,2.86978,-1.98078,25.3109,-1.32438,-1.14511,12.5657,-0.427561,-0.642561,-1.44034,207.128,0,2
96.2403,-1.37106,-1.75709,56.9381,1.30299,-2.49223,39.2877,1.21268,-1.20708,-2.44809,334.78,0,0
78.1703,2.44847,-0.277554,22.3223,0.507379,-0.209799,13.8687,-1.29503,-0.683962,1.03591,225.918,0,0
34.868,-1.18736,-1.08002,20.6186,1.67262,-2.05977,17.8881,-0.446509,-1.65358,-2.98074,109.59,0,0
32.7841,-1.75234,-1.71499,18.7155,-0.943995,0.262938,18.1764,2.4451,-0.0606339,-1.66961,205.769,0,1
41.45,0.443101,-0.744012,25.1884,-2.54186,-0.599168,22.2616,1.69588,-2.04809,-0.876041,260.324,0,0
85.8421,-2.17427,0.47895,47.7418,-1.58801,0.533001,17.8278,2.05052,0.0931424,0.445332,284.494,0,0
41.7121,0.584144,-1.71077,31.6038,-1.6679,-2.18247,29.4479,2.22735,0.151413,-2.67047,152.143,0,0
38.7559,0.606719,0.862629,31.9995,2.73198,0.70101,28.6981,2.08722,0.695676,-1.35221,158.948,0,0
50.2477,-1.32201,-0.331128,40.6833,-0.465916,-0.297547,33.4098,0.483891,-0.195285,3.03138,244.194,0,0
54.1418,2.48158,-0.59592,46.253,-0.630327,-0.772415,33.7191,-0.492301,-0.893912,-2.1183,223.976,0,1
50.1599,2.46589,-0.75884,32.7659,-2.10276,-0.0471281,12.9551,-1.0276,0.697767,-0.77338,199.535,0,1
41.6694,2.29356,0.449323,28.6523,-2.78906,0.998266,18.5307,-1.10035,1.16453,2.18877,191.629,0,1
31.2814,-2.89423,2.46775,31.0228,0.0543215,1.65776,29.4405,0.1094,2.22015,-1.35076,198.386,0,0
64.7659,-3.09151,-1.36574,41.9369,-2.66902,-0.8326,10.6087,0.61213,-0.17931,-0.114194,179.343,0,0
44.7232,-2.98619,1.82759,22.9029,-0.363948,1.47336,21.1378,-0.951646,1.29818,0.236255,177.603,0,0
98.1818,1.7315,1.36081,78.3715,2.25073,1.13707,25.5336,1.12475,2.11014,-1.31819,367.456,0,0
43.1577,-1.04558,1.40726,40.0446,-2.55972,1.37649,26.1399,1.10447,1.82179,0.937635,180.049,1,1
40.624,-2.41607,-2.27522,39.3488,-2.98524,-2.44713,13.3025,-0.509368,-1.01299,2.02821,330.028,0,2
70.5249,-1.52885,0.212541,35.197,2.61034,1.30908,30.9213,0.729712,0.603936,3.07477,185.844,0,0
87.7651,-2.91617,-0.500434,54.2162,2.107,-1.00845,19.5545,-0.256864,-1.22629,-0.443517,341.555,0,2
155.159,-0.163414,-2.07408,65.5763,-2.92877,-2.05615,60.1982,-2.94177,-2.3634,-2.06483,359.057,0,1
55.0091,0.85039,1.52329,41.3389,-2.02301,2.05829,25.9571,1.6861,2.14386,-1.88796,183.662,0,0
38.3443,0.0249258,-0.931874,25.7207,1.5557,-2.19005,18.2756,-2.16547,-2.16785,-2.93168,214.498,0,0
50.4206,-2.52209,-0.448593,44.1953,0.0619983,-0.671314,43.8342,1.22181,-0.680702,-2.00809,416.895,0,1
54.0904,-3.05054,-2.11791,31.7651,0.665641,-1.87298,23.8751,1.13012,-2.18401,-0.932123,177.721,0,0
58.4103,-0.2825,-0.815275,29.5138,-0.0770062,-1.81658,17.8698,2.30673,-0.18045,2.52926,179,0,0
127.041,1.1792,0.665511,50.6607,-2.24849,1.13022,49.0568,-2.64558,0.769129,-0.333877,293.161,0,0
33.4097,2.65217,-0.790561,18.4739,-0.169064,-2.09316,12.3016,0.987037,0.614743,-1.77969,74.8552,0,0
38.4341,3.04593,1.60817,26.8672,1.1707,2.08735,20.8326,0.272125,2.05297,-0.247421,262.558,0,1
75.8878,0.193247,0.818059,37.7185,2.6332,0.436438,20.0171,-0.665865,1.10419,-2.04629,159.257,0,0
90.02,0.71641,1.13609,59.2496,-2.26185,0.533599,11.1039,0.518474,1.90029,0.193388,230.538,0,0
54.3609,2.57492,1.10866,51.5303,-0.272347,1.1705,33.9639,-0.976061,0.854758,-2.39894,206.837,0,0
37.3205,0.178094,-0.478161,24.7185,-0.750553,0.931698,23.4118,0.351132,-1.21544,2.64349,180.326,0,1
45.5531,-0.18608,-1.39636,38.5646,-1.99972,0.250594,30.4036,2.18274,-0.261676,2.36835,151.005,0,0
61.2503,1.89507,-0.971215,44.7052,-0.935614,-1.41896,36.8927,-2.32479,-0.907033,1.21868,328.784,0,1
61.6426,-0.239371,-2.03143,20.4294,-2.26788,-1.6048,19.3851,0.898821,-1.61615,2.4542,260.229,0,2
44.2062,-2.12182,0.547261,31.3236,2.87875,0.321436,25.8005,-0.725464,-0.346266,1.17556,186.876,0,0
43.0498,2.63578,0.314823,30.9496,1.95597,1.85736,21.8721,-2.33893,2.3523,-0.920574,401.152,0,2
61.6518,-1.16123,0.389179,42.4858,-2.05825,0.441751,19.8847,-1.84337,1.73618,1.28977,242.167,0,0
61.0046,1.10001,2.46246,28.8156,-2.62387,2.08756,19.7738,-1.88226,1.92642,0.22849,302.978,0,1
76.5874,2.96974,1.42431,63.3919,3.08974,0.995844,22.8943,-1.65586,1.18184,0.684825,311.936,0,1
65.6243,0.710105,-0.90643,31.233,-2.34355,-2.10274,30.8734,-2.80424,-1.94816,1.05802,234.797,0,1
44.3464,1.14298,-0.116212,42.9198,-0.593394,0.077956,25.3415,-2.8726,0.379336,1.59955,240.546,0,1
39.6768,-1.11872,-2.02108,24.9073,-0.489405,-1.35085,22.0297,2.16166,-1.54812,-2.41957,103.632,0,0
51.3386,-1.04293,1.67246,33.3638,3.01033,1.3449,26.4394,-0.478696,0.62252,1.58077,213.383,0,2
42.1727,-1.80629,-0.109411,18.6508,0.940573,-0.200243,12.7664,1.08441,1.94419,1.40592,146.968,0,1
33.3217,-0.531048,0.195743,25.5485,-2.88683,0.618746,25.0783,-0.126975,-0.24932,2.03238,143.052,0,0
31.8213,1.12726,-0.577321,30.5588,1.65368,0.0498854,17.9391,-1.38935,-0.668969,-3.1235,246.09,0,1
45.9546,-2.90775,0.329102,32.1453,-2.91309,-0.34394,19.1954,0.158525,-0.178503,0.783406,148.723,0,0
39.7031,-2.30995,-0.379369,23.9846,1.05525,-1.96362,21.803,1.68863,0.571796,-0.094156,233.661,0,2
59.5387,2.55429,-0.112989,32.2689,-0.130929,-0.529062,23.5018,-0.0227648,0.992033,-1.77442,181.453,0,0
63.9721,1.6008,-1.35078,33.4805,-0.56301,-2.0897,27.3872,2.96916,-2.10264,-2.33474,199.807,0,0
83.6437,-0.381229,1.89715,65.216,-0.734599,1.52706,12.7831,-2.17423,0.801977,0.995384,283.642,0,0
47.3462,-3.09384,-1.70122,28.1819,-1.81172,-0.832867,19.0786,1.01959,-0.418985,1.01018,190.056,0,1
37.543,0.785643,1.92877,21.5687,-2.34853,1.19337,20.6893,-2.11768,2.31107,1.82817,188.186,0,1
34.9096,-1.15949,2.44651,30.0556,0.385868,1.48224,19.6561,2.07508,1.6405,-3.05908,127.184,0,0
72.6392,0.111927,0.566838,71.3036,0.202662,0.150941,14.0211,2.4817,0.224963,-2.7173,408.501,0,1
47.4917,-0.529957,-1.31716,37.4971,0.53953,-2.05312,30.2735,-0.958281,-1.4595,2.37207,264.858,0,1
42.0719,-1.56137,0.778253,32.9379,2.36826,0.159967,26.7962,-0.286224,0.810811,3.00122,177.209,0,0
94.9653,0.17929,1.71406,42.9502,-0.54959,1.72621,27.2499,1.84828,1.76448,0.177667,650.757,0,2
47.5356,0.358136,1.33765,36.5721,2.72168,1.37162,24.3643,0.655758,0.547486,-2.11843,146.952,0,0
59.7561,-1.04481,-1.03677,31.4912,-0.284757,-0.705472,17.5657,0.298887,-2.26615,1.66553,358.205,0,1
90.3363,-0.317748,2.15952,46.1412,2.23488,1.1155,17.1437,-1.83168,-0.0173461,-2.67962,239.047,0,0
60.1874,-0.758577,0.826919,39.5406,-0.970881,0.263456,32.6906,-2.12237,1.1612,1.54632,255.197,0,1
52.462,0.0946258,-0.370024,35.2568,-0.141374,-1.24524,20.1261,-2.14369,-0.329752,2.31995,245.52,0,2
58.8025,2.23447,0.291318,45.5556,-1.64176,1.0431,28.5251,1.94072,0.0813291,1.76127,283.16,0,1
89.64,0.939881,-1.21774,55.1365,-2.84852,-1.65662,31.1424,-1.23594,-1.63544,-2.18539,201.894,0,0
37.8244,1.55689,-0.958961,36.1446,3.12406,-1.46158,21.3967,1.31101,-0.35928,-1.82324,165.655,0,1
63.9294,1.44001,0.420131,39.6332,-1.79088,1.04312,39.1396,-2.30833,1.27949,0.00636344,183.601,0,0
42.6967,-2.82224,1.32976,37.4574,-0.0120105,1.99955,20.3351,0.19449,1.34254,0.30435,283.827,0,1
63.3789,0.541214,-0.867293,30.0181,-0.277982,-1.24425,15.18,2.64556,-0.551037,-0.0584688,211.639,0,0
35.9838,0.622933,-0.536204,27.7147,-1.86038,-0.173474,15.1594,-3.06481,-1.9524,1.31032,153.243,0,1
35.3148,-2.78898,-0.517776,29.0741,1.73668,-0.916945,27.6971,3.13338,-0.164346,-0.0148949,265.944,0,1
75.0655,-2.4575,-0.103275,69.6294,-2.40165,-0.0616598,20.3526,-0.872867,-1.11717,0.529633,271.081,0,1
94.4012,3.06365,-0.0472595,42.2886,-2.73404,-0.735791,34.281,0.15932,-1.24989,0.479724,1125.06,0,1
45.5134,2.57594,0.543185,44.5272,2.29234,-0.0205847,21.9862,-1.12487,-0.255248,0.714594,222.953,0,0
46.4513,-2.12491,1.40073,38.4197,-2.14311,1.67395,29.3028,-1.71981,0.216098,0.390781,323.081,0,2
55.9818,2.42666,-2.39246,25.527,-2.98874,-1.35738,19.6167,0.571977,-1.87662,-0.617167,238.796,0,0
46.0277,2.5593,-0.167022,26.8466,-1.74788,-0.783264,23.3023,1.28542,0.335171,-2.22544,220.866,0,1
55.9793,-1.87488,-1.73319,36.4567,-0.278275,-1.4547,27.4476,-1.60459,-2.45725,1.82294,278.927,0,1
43.4129,-0.286942,-2.49578,40.1738,2.93142,-1.90883,36.6248,-1.75637,-2.28409,2.83974,193.274,0,1
39.3688,-2.29535,-1.31397,26.9704,1.11637,-2.01206,15.9954,-2.39726,-0.387215,-0.193939,189.434,0,2
36.3912,1.12114,1.50995,33.261,-0.928755,1.80197,29.3898,2.05581,1.04823,1.66485,148.528,0,0
44.5154,-2.355,2.02451,42.9327,-0.974417,1.97369,28.6913,-1.13227,2.3829,1.27514,248.184,0,1
63.4743,1.92835,-1.35565,52.5395,-1.09822,-0.759189,47.2508,1.01579,-0.856024,-1.77998,415.439,0,0
49.4745,-1.97288,-0.753881,34.8569,-2.31513,-0.775004,31.2647,1.88419,-1.74888,0.470488,184.024,0,0
76.8127,-1.10458,-1.39899,50.6037,2.8725,-2.3246,32.3444,2.88086,-2.06568,3.13959,241.98,0,1
50.4619,-0.734395,0.726648,41.1462,-1.09115,0.913608,30.2425,-0.275722,-0.484289,1.91313,411.651,0,2
47.8835,0.184016,-1.40707,47.1331,1.10639,-2.29391,11.6349,2.64413,-0.75428,-2.37625,369.774,0,1
49.0567,2.68952,-0.804985,36.2502,0.954578,0.0357991,19.2083,-1.58692,-1.07488,-2.20683,196.797,0,0
33.966,-0.651795,0.948344,23.8078,2.63235,0.85625,14.2956,3.10488,-0.22072,-0.728258,188.931,0,2
76.7524,-0.113696,-2.20295,72.9222,-0.387592,-2.09618,12.9032,2.06726,-2.46453,2.39677,325.91,0,0
39.3665,1.12305,-0.880256,29.6006,1.52067,0.223301,21.9767,-2.53908,-1.00077,-1.03692,170.774,0,0
40.7364,-1.93785,-0.936603,24.6937,1.00301,-1.44692,22.4447,-1.39976,-2.4744,0.844099,149.152,0,0
56.8637,0.997336,-0.780304,49.06,1.25937,-0.339112,17.402,-1.58377,-0.883687,-2.14169,291.553,0,0
43.7883,1.34952,-1.53355,31.3286,-2.06769,-0.493359,31.1282,1.38465,-2.01581,-1.06486,160.408,0,0
40.1312,2.25794,-1.57825,27.384,-2.4579,0.241758,15.4103,-1.4852,-0.40183,-0.147922,183.912,0,1
36.6234,-2.54461,-0.346616,36.1825,-1.45831,0.329279,27.563,0.926218,-0.323264,0.434914,164.527,0,0
62.3155,0.474439,-0.884755,39.1757,2.97421,-1.34018,27.4228,-1.41102,-0.800403,-1.76605,174.194,0,0
41.1653,-2.75096,1.44723,38.6466,-0.66135,2.18897,24.9321,1.14902,1.37781,2.62564,236.995,0,0
251.754,-0.523093,0.37357,123.583,2.77943,-0.391482,27.0393,2.32912,0.558811,-0.256851,787.931,0,0
