leptons.at(0).pT,leptons.at(0).phi,leptons.at(0).eta,leptons.at(1).pT,leptons.at(1).phi,leptons.at(1).eta,leptons.at(2).pT,leptons.at(2).phi,leptons.at(2).eta,MET_Phi,ST,bJet_vector.size(),Jet_vector.size()
68.1666,-1.6128,1.70693,58.8742,1.74665,-1.37842,35.4986,-0.0687713,0.626597,-1.53292,180.893,0,0
59.4456,1.15025,0.00229168,37.3349,0.220605,0.917745,31.0132,-1.87386,0.642316,-2.08693,170.067,0,0
105.843,2.79766,0.00627771,23.5048,1.22311,0.833685,14.1312,-0.101239,1.00385,-0.333359,208.201,0,0
73.1061,1.37955,1.42196,52.7442,-0.0905784,1.93951,36.8046,3.12073,-0.757646,-2.07143,239.366,0,0
75.733,-2.37396,-0.413135,49.9812,-0.766501,-0.610927,25.7622,0.503691,1.79481,-1.4585,324.165,0,2
31.8876,2.33256,0.10923,30.257,0.763785,-1.97294,27.9248,-3.00139,-0.178497,-1.04866,161.648,0,0
68.3835,0.149477,-1.02212,62.3951,3.12384,0.965657,25.8408,-3.08923,-0.100472,-0.817687,169.09,0,0
62.9645,-1.28908,2.14524,37.5468,1.59165,2.08829,36.3971,2.95134,0.253929,0.516482,184.826,0,0
77.3953,-1.68706,-0.494482,33.2836,1.32887,0.15844,19.9827,-1.26711,-0.596159,1.54288,187.31,0,0
62.2146,-1.48077,-0.672326,45.9351,-1.48491,-0.737059,45.4977,0.362291,-0.890051,-0.902043,302.42,0,1
65.2069,-1.34696,-1.64384,40.21,-0.521627,-0.204715,24.982,1.89084,0.311961,2.43809,181.97,0,0
59.4195,0.32587,-0.538361,46.2592,2.46293,-0.483436,28.1014,-2.23794,-0.292682,-1.93314,150.924,0,0
37.1626,0.316215,1.42497,19.1,1.05086,-1.24077,14.4296,0.211671,1.56407,2.77474,333.946,0,2
107.626,-1.14262,-1.43195,72.8011,2.76011,1.86533,59.3476,1.8847,0.871525,-0.778267,293.359,0,0
60.4597,-1.62471,-0.585622,54.838,1.4552,-0.707496,52.8305,3.11578,-0.88275,0.217782,198.382,0,0
92.9852,-0.353881,0.0207502,44.1337,-2.72011,1.81376,13.1942,3.12073,1.51058,2.26839,228.251,0,0
43.9122,0.170359,2.30618,39.7131,-2.39142,1.44298,26.0554,2.89083,-2.15849,-2.68541,181.565,0,1
81.881,-0.936566,-0.718563,65.9082,1.83444,0.142115,27.9221,1.0587,-1.58316,2.87821,242.723,0,0
64.1326,-0.518023,-0.0501375,56.4795,2.25569,2.21027,18.1544,-1.35853,0.362934,2.75015,159.537,0,0
71.9305,-1.25885,-0.145038,52.097,1.50261,-0.795444,19.4842,0.397514,-1.6736,0.136155,301.68,0,1
69.0472,-1.02876,-1.924,49.196,1.67949,-1.61426,28.7182,2.29046,-2.02915,-2.44998,168.13,0,0
59.2492,-0.258416,-0.749091,32.1252,-2.87098,-1.5739,31.1562,1.08498,0.8289,2.71259,225.812,0,0
127.027,0.911613,-0.637712,31.8861,-0.311733,0.216994,29.3765,-0.258987,-0.488248,-0.897616,461.052,0,1
65.4222,2.10297,-0.220267,38.8289,-1.48505,-2.0792,38.1744,-1.81054,-0.28162,0.782298,181.562,0,0
186.501,-2.18531,1.43734,115.647,0.563739,1.30054,71.3211,-3.08434,1.30236,0.692353,486.994,0,0
76.6198,-2.64444,-1.71253,73.8925,-1.37695,-2.08269,71.3639,0.756461,-0.839308,1.37405,328.475,0,1
68.825,-0.0668632,-1.43514,55.3386,-1.62448,-1.02275,52.9658,2.18932,0.637526,1.89427,204.976,0,0
64.0871,-1.25613,-0.133419,33.5835,-2.2111,-2.37503,30.7634,1.06685,0.717061,2.62216,251.903,0,1
64.538,0.909971,-0.588302,47.9186,-0.858549,-0.567856,27.8193,2.72533,0.928502,-1.78722,215.362,0,1
85.1779,0.768355,1.47021,61.4301,-2.77682,0.418945,55.7115,1.83278,0.618582,-1.99567,429.216,0,1
33.535,0.815986,-0.677112,32.8843,2.82997,0.580346,26.9496,-2.80517,1.23056,-0.441225,142.852,0,0
116.003,-1.59619,1.08772,38.4441,-0.86804,-0.0144735,18.7981,3.11428,-0.330522,1.04214,294.504,0,0
103.059,1.7747,0.127164,74.6306,2.6852,0.71866,38.3288,2.24141,-1.76515,-2.86056,461.637,0,2
75.2079,-0.478132,-0.240246,51.9794,1.9763,-0.393059,39.2729,2.54726,1.26154,-1.70132,204.43,0,0
50.4532,2.50313,-0.554415,39.1572,-0.748808,-0.975972,38.1375,-1.04915,0.0479502,1.41925,171.38,0,0
70.3441,1.05273,-2.24144,55.7462,-1.6467,-1.7934,24.3111,-1.51953,-1.2145,2.55097,182.131,0,0
159.295,0.385337,1.88889,113.174,-3.13978,1.48481,23.1088,-1.34871,1.91087,-2.43366,352.002,0,0
46.7532,1.31427,-0.456974,39.8315,1.29821,0.517088,31.5919,-1.63632,-1.62788,-1.92102,172.643,0,0
56.9685,1.69094,0.801109,45.8544,-1.17244,-0.497692,38.5631,-0.942457,1.18061,-2.88865,192.733,0,0
103.447,0.805949,-0.0815232,43.8223,-0.432085,-0.655673,37.958,-1.89541,-2.31324,-2.9264,273.693,0,0
53.136,2.1683,-0.496572,47.4513,-1.83947,-0.0235836,20.3976,-0.245408,-0.0475832,1.8097,132.044,0,0
39.9425,-1.08871,0.378797,37.4952,1.29515,1.04168,17.4801,-0.720687,1.14027,2.7808,145.615,0,0
46.6254,2.29602,0.0233745,28.3716,0.512888,-1.40167,21.8948,3.06008,2.00875,-1.34809,180.551,0,0
135.308,0.972268,2.18258,79.418,-1.29894,-0.76425,27.802,2.86495,-0.0185201,2.77307,331.777,0,1
121.061,-1.34499,0.376365,29.1114,0.797445,-1.2875,22.4408,2.92259,0.46214,2.93328,328.01,0,1
69.8698,1.05807,-0.0897852,31.8733,-0.0833101,-1.02434,31.3395,-2.89968,-0.827107,-2.28095,212.883,0,0
46.4576,-0.609698,1.45391,28.0048,-1.32103,2.34116,23.0727,2.50539,-0.280194,1.61988,147.921,0,0
139.608,-2.98644,-1.46988,89.7399,-0.122211,1.83224,15.8839,-1.50943,-0.166123,0.921661,290.184,0,0
93.8742,0.408942,0.173287,44.3949,1.84642,0.6408,37.2623,2.9352,-0.0996659,-1.45422,294.876,0,1
91.8607,-2.80701,-2.36046,74.0356,-0.0908622,-0.0204112,23.1978,0.336516,-1.64729,1.65902,225.223,0,0
64.0244,2.91699,-0.925902,54.6614,-0.460712,2.18946,38.3674,2.1799,2.05219,0.238717,197.872,0,0
64.5293,2.03458,0.0879523,37.3105,-1.53787,1.68457,21.695,1.55678,2.19056,-0.840271,173.54,0,0
89.5473,1.19002,-2.09142,86.5817,1.71857,-0.669823,25.5234,-0.0531511,-0.713111,-2.8472,473.673,0,2
54.4373,-0.624152,-0.717412,37.8772,3.09849,-1.27099,24.4472,-0.743219,-1.71104,2.25308,177.175,0,0
51.3766,1.21889,-0.676759,41.8025,-2.41945,2.0293,28.2225,-0.0372801,2.01627,0.167223,231.219,0,1
87.4482,-0.596021,-0.384824,31.9827,-2.16981,0.531349,30.4282,0.320374,-0.786323,2.61343,246.303,0,1
79.8479,0.853189,0.308395,40.3006,-0.785172,0.99419,32.9855,-2.57423,-1.9733,-3.05486,200.859,0,0
67.4426,-0.876831,-0.0493959,44.5135,1.06479,-0.00689031,17.0591,-1.89165,-0.462917,2.69327,193.944,0,0
180.593,0.254933,1.47713,168.618,2.96304,-0.835343,24.012,-0.785475,2.36183,-2.9352,420.532,0,1
58.8126,-0.878294,-0.979456,53.2331,-1.83109,-1.83628,30.0419,1.85258,-0.839277,1.80636,211.981,0,1
78.3527,0.0408201,1.3709,39.7971,-1.10253,-0.352827,27.3624,3.05176,1.35566,2.94266,197.762,0,0
71.9169,0.291085,1.57059,55.6158,2.40136,-0.295872,28.7593,-2.02946,0.838338,-1.6744,185.226,0,0
236.099,3.116,0.112523,112.628,-2.61761,0.225629,32.1493,-2.58684,-1.70089,0.590779,811.465,0,2
42.7014,-2.27475,0.889233,23.3228,-1.64141,0.197188,21.2634,2.42161,-1.23574,0.441885,165.091,0,0
37.7376,-2.85255,0.373886,37.1309,-0.231592,-0.483797,19.2002,-1.15985,0.658982,1.30463,131.752,0,0
55.5958,-2.11928,1.62639,33.9742,0.223538,0.718661,12.6827,-2.22968,1.19536,1.84793,232.517,0,1
45.9226,-3.10708,-1.89583,27.0889,-0.80773,2.20933,18.1937,3.09872,0.375805,0.744043,160.285,0,0
56.3963,-2.19809,1.16177,54.1297,0.466616,-0.894016,31.855,2.78912,0.174954,0.661149,160.76,0,0
72.3195,0.920469,-0.276143,72.1557,-0.359631,0.416097,55.1833,-1.45163,1.33222,-2.59466,329.94,0,1
52.7574,1.59522,-1.62465,50.1,-1.35823,-0.715088,27.9594,2.6175,0.777334,-0.946027,164.358,0,0
51.4054,-1.79368,0.285732,45.3055,-0.250834,2.06122,31.182,2.44356,1.04241,-0.258347,156.644,0,0
64.5797,0.69989,-0.514946,33.8786,2.98732,-1.23117,23.2217,-2.00371,-1.47924,-1.66226,150.761,0,0
63.0971,1.29315,0.0920356,58.951,-2.86942,-0.204699,11.6968,0.592336,1.1262,-1.22413,204.146,0,0
77.967,-0.858554,0.679239,39.8846,2.68156,-0.30176,25.5217,-0.578634,-1.12356,2.24779,200.477,0,0
54.161,-1.57755,0.340537,45.957,2.37059,0.560209,19.235,2.45865,-1.26719,0.347658,200.641,0,0
152.194,-1.31229,-0.534997,78.4912,0.0314857,-1.55143,56.419,-1.80608,-0.866804,-0.926437,779.265,0,1
99.6897,-1.40844,0.0426277,91.9336,1.86332,0.871189,50.6841,-0.00587498,0.140451,2.59517,284.424,0,0
64.6001,2.66996,-2.36543,31.6785,-0.782934,-2.27414,11.2188,0.847893,0.692858,-0.317402,139.39,0,0
54.7973,-0.366629,0.715094,31.1695,2.3637,-0.228572,29.1116,-0.911727,0.91843,2.77335,164.636,0,0
46.1367,-1.36576,0.553884,26.0431,1.92924,1.62275,20.5144,-2.77854,1.77552,1.04014,128.39,0,0
76.8002,-1.58716,-0.7421,67.8775,2.40264,-1.91324,44.0547,0.412268,-1.51288,0.919078,197.794,0,0
48.3304,-1.32032,0.363884,40.0079,2.55899,0.0974611,34.3452,0.836022,-0.945877,-2.9599,267.085,0,1
32.9968,-0.180914,1.47108,31.8024,-0.355606,-0.180449,14.5741,2.51601,-1.25871,2.79565,120.341,0,0
85.8296,1.34017,-1.65492,36.6404,2.8844,-2.34734,36.3782,-0.605414,-1.69346,-1.79644,222.923,0,0
60.5212,1.24657,0.683812,31.8629,-1.09677,1.45907,17.6425,2.69577,2.32218,0.921183,397.916,0,2
115.358,-0.486384,-0.633138,44.1363,1.96106,1.93245,21.3714,0.251555,0.91491,3.00172,285.678,0,0
72.7757,0.136667,-2.18588,59.4241,2.07861,1.47537,37.2737,-1.70142,-1.68731,-2.75586,195.901,0,0
101.669,1.35566,-0.391774,15.2565,-0.884923,0.612229,10.3597,1.10558,1.88419,-2.14561,218.36,0,0
63.4763,2.74066,-1.78442,42.2685,-1.29816,-0.0461533,31.5084,-0.50508,-0.788093,0.943604,179.672,0,0
46.3867,-0.794437,-0.186785,42.0179,1.84492,-0.869133,17.5137,2.60049,-0.218756,-1.51821,121.354,0,0
42.2363,-0.293377,2.37278,41.4698,-2.72622,-0.394988,38.9734,2.96156,1.57201,1.41431,200.122,0,1
50.0226,1.71254,0.594119,49.2271,-2.50223,-1.87944,45.8399,-0.113656,-1.44757,-1.96634,157.573,0,0
51.1882,-2.2477,2.26059,47.4001,1.50448,1.08298,40.1701,0.819773,2.09213,-1.23607,192.046,0,0
49.0795,2.04865,-1.46809,37.4777,-0.780581,-0.813566,33.7187,-2.86698,1.29061,-0.334007,159.178,0,0
80.43,-2.48545,-0.907469,24.4122,1.55671,0.00841348,21.1067,-2.09362,-2.23407,0.949326,159.596,0,0
62.5295,1.09438,-0.0547092,42.21,-0.94807,0.566846,22.2387,2.55163,0.80228,-2.41088,230.961,0,0
87.1062,0.615293,1.84911,66.9765,-2.19772,0.253771,31.2034,-2.11896,2.34247,3.11566,629.577,0,4
80.0184,0.0409122,-0.533413,50.5784,1.29664,0.317995,17.7784,-0.0672359,1.0458,-1.33822,652.188,0,2
50.154,2.97684,0.208326,49.2633,0.95279,0.805685,42.9487,-0.107644,-0.0983621,-2.04079,189.763,0,0
52.4374,0.451234,-1.09834,35.9584,2.56292,-2.269,21.35,-1.05047,1.64134,-2.49078,147.574,0,0
50.5135,2.97279,-2.27586,49.4957,0.782458,-1.71975,24.7999,-1.05478,-2.13329,-1.04016,144.09,0,0
59.699,-3.02567,0.153092,22.7789,0.590253,-1.24191,10.507,1.88128,0.209586,-0.14701,136.174,0,0
145.716,2.07304,-1.36835,42.0916,-1.88829,-0.463016,25.2031,2.84103,-0.149581,2.75567,492.149,0,2
63.2307,1.86445,0.511767,63.0927,-2.21187,1.05004,43.4556,0.0564839,-0.187672,0.560335,200.18,0,0
60.8948,-0.925,2.28834,38.0785,1.64208,2.15851,37.319,-3.02517,2.08109,0.330212,141.447,0,0
124.823,-2.84882,0.695348,81.6119,-2.07994,0.170117,46.1545,1.32646,-1.51192,0.450664,410.136,0,0
62.3528,-2.35281,1.83197,57.479,1.94847,-0.886129,44.1186,-0.10159,-0.47394,-0.164486,178.825,0,0
56.4874,0.218206,-0.889466,33.4029,-3.12086,1.1711,25.9407,2.53336,-2.1159,2.79535,132.824,0,0
97.7258,-1.37717,-1.18986,82.0045,1.2519,-1.57922,69.0505,-2.37337,-0.687281,1.85091,336.817,0,1
56.0883,2.68588,0.298675,32.6823,0.96375,1.45882,10.7481,-0.29951,1.71939,-0.566636,164.278,0,0
47.9511,-0.534729,1.44497,31.2644,2.43805,0.318239,23.8831,2.4243,-0.543928,-0.882145,150.081,0,0
77.1832,1.37088,-0.74891,64.8144,-2.3895,0.865778,44.7686,2.13168,1.46791,-1.18674,247.747,0,1
49.4003,-0.305896,-1.11581,48.1146,2.50669,-1.2483,26.9486,-0.914347,1.61871,2.83231,149.741,0,0
147.227,2.8197,-0.406638,125.327,-0.0836749,0.0422908,14.7466,-0.75534,-0.485124,0.0588659,324.841,0,0
46.3582,1.27198,-0.683993,29.1537,-0.678808,1.18912,12.8322,0.644608,-0.768243,-2.55851,125.546,0,0
65.606,-0.16062,0.458449,37.4867,-2.13208,1.24073,19.7441,-1.84383,-0.415984,2.09221,197.717,0,0
202.774,2.40762,0.871468,183.853,-0.414434,-1.17135,21.8743,-2.1218,-0.597648,2.72189,497.697,0,1
33.5644,-1.51455,0.0998208,26.6285,-1.03663,-1.91874,23.7524,0.588395,-2.15599,2.59969,133.635,0,0
69.1221,-0.647332,1.6839,66.7472,2.38259,-1.37737,15.8415,1.87382,0.151468,1.08683,166.314,0,0
121.814,-0.512133,-0.821263,81.7335,0.373872,-0.707043,53.2002,2.26872,-1.78095,-3.07763,410.549,0,0
58.4522,3.11264,-0.572249,39.2825,-1.28662,-1.509,33.7887,0.747627,1.30688,-1.21821,139.687,0,0
99.8734,0.944393,0.366937,31.5307,-1.00965,-0.678291,23.9228,-2.23211,0.0967005,-2.7681,225.301,0,0
80.0275,1.14297,0.211096,46.4754,2.68201,0.707122,19.0915,-0.209557,0.0109982,-1.63925,249.755,0,0
79.9868,1.31639,0.421556,28.9641,-2.96133,1.15714,20.0032,-2.2034,1.78247,0.878303,221.11,0,1
47.8499,0.596478,-0.565688,40.1572,3.05796,0.338436,40.1088,-1.63035,-0.103763,1.63175,155.234,0,0
78.1349,-2.18508,-0.149087,28.5893,0.0413858,1.11756,27.7014,0.525391,-0.0824301,1.47835,185.604,0,0
46.8535,1.17781,-0.780967,44.2405,-2.24937,-0.498792,42.351,-1.24355,-0.749882,2.95436,198.347,0,1
132.163,-1.53769,-1.40176,69.6451,-0.72484,0.22357,36.0798,1.37554,0.72653,2.74725,453.239,0,2
61.8271,-0.852019,0.358162,42.123,-2.67895,-0.371728,36.5647,2.18829,0.414267,0.669929,158.695,0,0
49.7316,-2.43286,0.69272,20.6698,-2.00134,-2.30883,20.132,0.582393,-1.27221,0.821945,140.256,0,0
57.8419,2.90698,0.298261,51.6786,0.450156,-0.278685,21.9421,2.66271,1.49476,-1.16058,193.246,0,1
54.3731,0.616338,2.27292,29.4269,1.52215,1.86837,15.6396,-1.27741,0.110979,-2.90527,202.585,0,1
92.2138,-3.10256,-0.0938381,27.6404,-1.06565,-0.80598,16.9047,2.39291,-1.16466,0.689424,265.337,0,1
128.489,1.13411,1.22295,84.0786,-2.19845,0.474619,50.6009,1.0353,2.2969,-1.91563,371.942,0,0
43.9742,1.56608,-1.23485,25.7953,1.12115,-0.413675,22.4037,0.767449,1.07421,-1.46141,173.693,0,0
66.1479,-1.89849,2.37187,48.3249,0.228206,0.87024,46.2068,2.36564,0.893958,-1.13911,231.338,0,1
72.5149,-0.93095,0.828034,24.3654,2.35132,1.81563,23.602,-1.87676,1.25868,1.85847,176.962,0,0
128.556,1.78413,-1.59885,79.0251,-2.56554,0.724371,36.3999,0.392475,-1.47315,-1.42941,355.12,0,1
92.9022,-1.6991,-0.823198,17.3872,0.395877,0.499871,13.4366,-3.10497,0.817207,1.55517,396.029,0,1
81.9692,1.96469,0.0822956,57.239,-0.188872,0.558235,55.222,-2.8802,-0.424362,-0.999369,257.756,0,0
43.531,-3.00171,0.407562,43.0014,-0.134061,1.38822,32.9465,0.0405569,1.37098,2.66598,154.694,0,0
112.173,-0.765425,-1.07309,60.7918,-1.71592,-0.390966,29.7089,1.84491,2.24041,1.7488,302.187,0,1
107.397,2.69176,0.17573,31.2396,1.38826,1.76618,20.4469,-2.4544,1.7074,-2.0311,353.023,0,1
133.52,-1.25976,0.704534,76.0134,-0.932584,1.47416,44.5395,2.55683,2.22162,0.547076,562.776,0,2
53.5806,2.57365,0.118005,29.484,1.41497,0.347273,18.0866,-1.73311,2.18439,-0.731532,163.087,0,0
42.9911,0.876964,-1.63183,27.2808,-1.8958,-0.0139007,14.7339,2.89315,2.31704,-0.657946,95.6462,0,0
57.2714,-2.26361,-0.80935,36.1218,1.7833,-1.42601,28.8197,-1.74154,-1.69926,0.791715,178.819,0,0
86.3926,-1.21363,-0.671454,43.9718,0.400731,-1.33238,32.1026,1.28728,-1.70603,2.8534,257.323,0,0
54.7253,-2.27403,0.881341,37.0752,1.13112,0.639737,23.1474,3.13931,-1.08464,0.41871,135.735,0,0
58.9655,0.637887,-0.348585,31.0087,-1.4105,-0.60431,27.7693,0.43686,1.84288,-2.74545,325.649,0,2
50.7164,1.85295,-0.541064,47.1156,-0.563175,-0.299976,16.5591,-0.0635004,-1.22932,3.05177,187.25,0,0
96.4186,1.73362,1.88602,34.63,0.442317,0.829007,14.7936,-2.49805,1.07557,-1.6088,269.222,0,0
45.2118,-2.71818,-0.0499111,39.4078,0.692735,-1.5316,18.043,1.15897,-2.29435,-2.01495,136.111,0,0
115.967,-1.20223,-0.100256,111.518,2.28619,1.10999,12.0181,-0.368558,1.92771,1.19493,265.427,0,0
24.0768,0.132559,-1.85186,23.7903,-1.75545,0.786522,10.7855,-0.864818,-1.17827,2.07992,140.08,0,0
51.8379,0.144848,-1.96503,45.9563,-2.45807,-1.21284,38.6576,2.78814,-1.26439,-0.947837,150.948,0,0
108.634,-0.148309,-0.69774,45.3846,-2.41169,0.356858,19.3354,2.55493,-0.259708,2.79331,256.585,0,0
70.774,2.37633,-0.265246,64.8605,0.283992,1.37771,18.4728,-3.00932,-0.165071,0.783106,269.997,0,1
145.243,1.15851,2.23496,70.1727,3.13613,1.6578,14.2945,-1.51189,1.93558,-2.49461,423.234,0,1
90.4298,-1.41041,-0.398414,70.6879,2.22481,-0.0649526,34.4429,0.101294,-0.12288,0.912581,216.882,0,0
72.4267,0.0384421,0.110815,50.9606,2.60999,1.0732,15.4861,-2.44085,-1.55037,-1.70227,193.418,0,1
94.3606,1.19778,-1.27043,80.6849,-2.15318,-2.18558,25.5923,-1.90607,-0.486738,-1.86184,207.423,0,0
63.8784,-1.23579,0.0375744,53.3418,2.45411,1.68656,21.1299,0.410669,1.77901,1.63485,166.619,0,0
46.5307,3.0202,-0.979838,27.6718,1.13594,0.797864,25.3717,-0.258969,0.555028,-1.12607,112.425,0,0
482.793,-0.180978,0.841214,132.449,2.81556,-0.0537475,20.9369,-0.675516,0.0406031,3.11882,1045.02,0,1
89.9006,-1.58382,0.108903,25.8045,-2.50017,-1.85423,25.7678,2.34425,0.460805,1.16722,222.81,0,0
45.034,-2.32984,2.15858,43.4647,1.05706,1.62686,12.1708,2.32867,-0.912772,0.48334,319.166,0,1
67.8231,-0.237725,-0.9417,57.4189,-1.5447,-0.990032,25.7676,-2.00523,-0.418736,2.26988,240.036,0,0
143.295,-0.356283,-0.249238,42.0997,-0.237731,-1.42264,33.0403,-1.78073,-0.240628,0.215495,462,0,3
74.4703,-3.04824,-1.0081,34.0781,1.09905,-0.424502,24.5758,-2.80779,1.39762,0.00339873,203.365,0,0
72.0276,0.679171,0.63237,51.0052,-1.29688,-0.643685,47.5789,1.96299,-0.371316,-2.30816,257.277,0,0
41.2482,2.942,-0.671162,39.6945,1.48455,0.584019,20.5332,-0.405656,0.812934,-0.893336,148.797,0,0
56.2318,-1.97888,-0.172472,38.4369,0.406468,0.70769,26.5852,0.837022,-2.06017,-2.79888,162.225,0,0
75.691,3.07267,-0.0520277,74.6129,-0.352538,0.725011,17.6012,0.0431665,1.22157,0.545025,372.137,0,1
56.6716,0.735351,0.308035,39.4826,-2.13187,-0.249182,35.5074,-1.54469,0.96787,1.90038,165.223,0,0
77.0837,-0.290787,1.82095,51.3662,1.16223,2.39767,30.4961,2.16146,0.699373,-2.93885,220.686,0,0
73.2221,-0.0536718,-1.60626,28.6951,-2.37251,-0.698488,25.2402,-2.98067,1.64552,2.75541,168.004,0,0
55.6958,-2.6701,1.13288,36.1018,0.34961,0.851203,20.4156,0.388784,0.176874,2.54415,252.231,0,1
112.692,-2.78784,-1.24271,42.141,-1.56664,-0.661384,13.4687,2.53929,0.122064,0.589938,300.573,0,0
54.5321,-0.867921,0.400953,28.3197,1.3758,1.19933,25.3678,2.67508,1.75278,2.83231,129.507,0,0
65.7785,-1.49194,-0.251779,22.1883,-0.25677,-1.15598,20.384,2.57492,-1.61894,1.80095,172.932,0,0
39.8878,3.08041,0.461017,31.8992,0.280469,-1.01015,15.7532,-0.911651,-0.466009,2.30548,125.041,0,0
46.2682,-1.49008,0.959016,40.8364,2.59451,1.5609,34.6101,0.923572,-0.254706,-2.08453,132.257,0,0
107.439,-2.94772,1.36169,34.3634,1.81474,1.55682,28.2985,-0.358093,2.20361,1.62994,349.385,0,1
268.762,0.306829,-2.31514,244.253,-2.77559,-1.55254,91.4843,-2.94616,-0.933463,0.295558,667.592,0,0
48.2284,1.44284,-1.06154,45.1959,-0.752995,-1.54831,18.9056,-1.0164,-0.898971,2.89794,166.651,0,1
41.1544,-0.930205,1.97313,35.9363,1.06644,0.724134,30.0152,2.04372,1.73114,-2.45293,149.129,0,0
63.5851,-0.741613,-0.0917192,38.2849,1.27469,0.971817,33.9779,1.87001,-0.71443,-2.63302,177.034,0,0
55.7009,-1.3646,0.961532,37.8859,0.633238,1.90964,35.2507,1.68633,0.566299,-2.62687,180.542,0,0
71.9368,2.34557,0.753815,41.4666,0.306143,-0.879005,37.3048,-0.792561,0.0445487,-2.03749,190.27,0,0
56.7692,0.786942,-0.205225,46.8765,2.63862,1.99396,31.8151,-2.2296,0.208663,-0.570125,176.805,0,0
60.1135,-0.313129,0.351165,38.4708,2.06613,0.164987,21.4092,2.53671,-0.813479,-0.947456,146.85,0,0
53.2317,1.74532,-0.930801,51.9888,-1.51832,0.0945162,35.5279,0.151793,0.371309,-2.71752,163.153,0,0
71.4226,-2.01813,-0.298474,69.1208,0.296991,-0.858638,39.3407,1.54253,-2.11012,3.06097,236.649,0,0
43.3469,2.35292,0.56752,36.9352,-2.89595,0.533848,26.9972,0.222389,2.34556,0.260948,143.755,0,0
69.6899,2.81407,0.676401,23.2662,-0.637328,1.74743,20.2142,0.0303909,1.51106,-1.59949,312.194,0,1
105.774,-0.933803,2.10087,45.5681,1.51413,0.503081,19.4489,-3.09211,1.59733,2.72514,228.449,0,0
134.194,-2.84579,0.199218,131.853,-0.667201,0.0349072,93.7958,-2.53741,-0.555819,0.115502,671.407,0,2
92.416,2.73646,1.05186,62.9749,-0.500322,0.0367035,39.3012,1.09241,1.24873,2.84937,250.741,0,1
42.4034,-2.82801,0.386261,32.9172,-0.913621,1.99027,31.5524,-1.72967,-0.993544,0.67671,230.36,0,1
54.6404,0.231643,-2.31925,33.3519,1.16262,0.671024,32.8144,-2.2137,-0.963752,-1.87623,193.356,0,1
257.055,-2.05528,-0.345313,54.4711,-2.34291,1.88249,11.5829,-0.1407,-0.0662217,-3.06977,674.525,0,2
53.6674,1.9476,0.310548,47.3459,-1.0478,-2.08264,39.6563,2.52088,-2.31512,-0.783865,164.988,0,0
44.002,-2.05935,0.793559,37.1599,0.684951,-1.43277,31.3158,0.760342,-0.647729,-2.47664,139.84,0,0
107.282,1.05283,-1.38872,56.6663,2.2615,-0.96166,23.606,-2.96083,-1.7077,-1.70384,312.968,0,0
41.7515,-0.125478,1.57712,37.3248,2.58122,0.526345,28.8522,0.974257,0.957993,-2.01977,175.416,0,0
40.848,-1.24636,1.32292,34.9434,1.07464,0.700675,10.1685,-1.40308,-2.23919,2.99514,117.519,0,0
95.4408,-1.69338,-2.19613,60.997,-0.198836,0.796589,24.0106,2.43473,-1.12044,1.95819,281.119,0,1
64.3689,-2.51018,-0.0552903,32.6322,1.80176,0.446646,32.262,0.42463,0.397855,-2.18797,204.546,0,1
45.4476,-1.24196,1.44437,41.5538,1.64199,1.34053,26.6563,-2.35564,1.44081,-0.758644,226.478,0,1
50.2104,-2.18319,1.04618,41.7857,1.68268,0.452867,27.9864,-0.245405,-1.1176,2.19582,130.168,0,0
53.5715,3.06378,2.37198,45.3893,-0.570899,2.18532,35.2284,2.81178,1.60982,-0.494695,162.584,0,0
49.5114,0.586276,-0.384129,35.9722,-1.78879,-1.53064,20.9079,-2.71175,-1.53939,2.58794,137.109,0,0
65.788,0.829384,-2.12926,25.4209,1.92812,0.186632,13.4997,-1.47202,-0.0734086,-2.15997,164.654,0,0
50.5614,-2.69977,1.10031,48.6576,-0.497236,1.14097,30.1522,1.58658,1.94947,-0.571082,146.295,0,0
55.8086,-2.49545,1.41543,29.9764,-1.10651,1.20882,28.3912,1.05252,-0.840867,0.884096,151.731,0,0
56.4662,-2.46606,-1.72362,49.7062,1.74316,-1.74725,39.5993,-2.02028,-1.1693,0.435449,209.676,0,0
65.5683,-1.16074,0.14857,64.9465,2.01565,0.88844,29.1619,-1.27995,1.29873,1.50723,185.875,0,0
56.4744,0.972661,-0.225186,37.7381,-2.61445,0.0714631,35.2865,0.459245,-1.2243,-2.33666,166.897,0,0
53.6199,0.272406,0.631741,50.14,-2.20709,0.374993,28.9311,-2.35079,2.12071,1.29134,174.247,0,0
64.6365,-2.2827,2.03451,57.0827,-0.414866,0.316643,36.123,2.08798,0.964173,1.76128,200.274,0,0
34.0414,2.13134,1.00361,20.683,2.43496,2.04653,16.0494,-1.7204,-1.62612,-0.789647,128.107,0,0
111.698,-2.69584,1.33222,38.9767,0.436357,-0.108395,17.6799,2.20637,2.28621,2.50424,313.371,0,1
30.5066,-2.31911,-1.67966,22.1552,-3.11746,-0.682416,20.6873,-0.514654,0.680907,0.761565,121.049,0,0
159.342,2.56824,-2.12079,138.664,-0.348449,-1.45073,62.0053,-1.33347,-1.84021,2.48134,388.305,0,0
57.1175,1.14488,2.24661,47.7198,1.72983,-0.534535,41.7052,-0.80187,0.193241,-1.34647,259.754,0,1
